"CFDA PROGRAM NUMBER","STATE APPLICATION IDENTIFIER (SAI NUMBER)","RECIPIENT NAME","RECIPIENT CITY CODE","RECIPIENT CITY NAME","RECIPIENT COUNTY CODE","RECIPIENT COUNTY NAME","RECIPIENT STATE CODE","RECIPIENT ZIP CODE","TYPE OF RECIPIENT","TYPE OF ACTION","RECIPIENT CONGRESSIONAL DISTRICT","FEDERAL AGENCY/ORGANIZATIONAL UNIT CODE","FEDERAL AWARD IDENTIFIER NUMBER","FEDERAL FUNDING SIGN","FEDERAL FUNDING AMOUNT","NON-FEDERAL FUNDING SIGN","NON-FEDERAL FUNDING AMOUNT","TOTAL FUNDING SIGN","TOTAL FUNDING AMOUNT","OBLIGATION ACTION DATE","STARTING DATE","ENDING DATE","TYPE OF ASSISTANCE TRANSACTION","RECORD TYPE","CORRECTION/LATE INDICATOR ","FISCAL YEAR AND QUARTER CORRECTION","PRINCIPAL PLACE OF PERFORMANCE CODE","PRINCIPAL PLACE OF PERFORMANCE: STATE","PRINCIPAL PLACE OF PERFORMANCE: COUNTY OR CITY","CFDA PROGRAM TITLE","FEDERAL AGENCY NAME","STATE NAME FOR RECIPIENT","PROJECT DESCRIPTION"
"12.607","SAI NOT AVAILABLE","VALLEY PARTNERSHIP JOINT DEVEL","99053","CHATTAHOOCHEE COUNTY","053","CHATTAHOOCHEE COUNTY","GEORGIA","319012613","Government codes: State government","funding adjustment to completed project","02","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900910053   0000","-","8000","","0","-","8000","01/26/2010","09/01/2006","07/31/2010","project grant  (B)","action-by-action reporting","","","1399053","GEORGIA","CHATTAHOOCHEE COUNTY","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","GEORGIA","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE REALIGNMENT OF FORT BENNING,"
"12.607","SAI NOT AVAILABLE","VALLEY PARTNERSHIP JOINT DEVEL","99053","CHATTAHOOCHEE COUNTY","053","CHATTAHOOCHEE COUNTY","GEORGIA","319012613","Government codes: State government","funding adjustment to completed project","02","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900810012   0000","-","10014","","0","-","10014","01/26/2010","09/01/2006","07/31/2010","project grant  (B)","action-by-action reporting","","","1399053","GEORGIA","CHATTAHOOCHEE COUNTY","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","GEORGIA","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE REALIGNMENT OF FORT BENNING,"
"12.607","SAI NOT AVAILABLE","ATHENS-CLARKE COUNTY, UNIFIED","03436","ATHENS-CLARKE COUNTY","059","CLARKE COUNTY","GEORGIA","306011731","Government codes: county government","funding adjustment to completed project","12","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900910040   0000","-","640","","0","-","640","01/28/2010","04/01/2008","10/31/2010","project grant  (B)","action-by-action reporting","","","1303436","GEORGIA","ATHENS-CLARKE COUNTY","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","GEORGIA","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ASSISTANCE TO MITIGATE THE MAY 2005 DEPARTMENT OF DEFENSE "BASE CLOSURE A"
"12.607","SAI NOT AVAILABLE","MCPHERSON IMPLEMENTING LOCAL R","30928","FORT MCPHERSON","121","FULTON COUNTY","GEORGIA","303033207","Government codes: State government","new assistance action","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010029","","833195","","0","","833195","02/03/2010","01/01/2010","12/31/2010","project grant  (B)","action-by-action reporting","","","1330928","GEORGIA","FORT MCPHERSON","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","GEORGIA","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ASSISTANCE TO MITIGATE THE MAY 2005 DEPARTMENT OF DEFENSE "BASE CLOSURE A"
"12.607","SAI NOT AVAILABLE","MCPHERSON PLANNING LOCAL REDEV","99121","FULTON COUNTY","121","FULTON COUNTY","GEORGIA","303033207","Government codes: city or township government","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010019   0005","","15775","","0","","15775","01/14/2010","01/01/2008","01/31/2010","project grant  (B)","action-by-action reporting","","","1399121","GEORGIA","FULTON COUNTY","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","GEORGIA","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ASSISTANCE TO MITIGATE THE MAY 2005 DEPARTMENT OF DEFENSE "BASE CLOSURE A"
"12.607","SAI NOT AVAILABLE","VILLAGE OF RANTOUL","62783","RANTOUL","019","CHAMPAIGN COUNTY","ILLINOIS","618662919","Government codes: city or township government","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","15","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010091   0002","","2140","","0","","2140","02/04/2010","09/01/2009","03/31/2010","project grant  (B)","action-by-action reporting","","","1762783","ILLINOIS","RANTOUL","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","ILLINOIS","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE CLOSURE OF CHANUTE AIR FORCE BAS"
"12.607","SAI NOT AVAILABLE","NEWPORT CHEMICAL DEPOT REUSE A","53503","NEWPORT ARMY AMMUN.","165","VERMILLION COUNTY","INDIANA","478427160","Government codes: special district government","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","08","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010027   0001","","26966","","0","","26966","01/19/2010","05/01/2008","01/31/2010","project grant  (B)","action-by-action reporting","","","1853503","INDIANA","NEWPORT ARMY AMMUN.","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","INDIANA","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ASSISTANCE TO MITIGATE THE MAY 2005 DEPARTMENT OF DEFENSE "BASE CLOSURE A"
"12.607","SAI NOT AVAILABLE","MANHATTAN, CITY OF","23975","FORT RILEY","061","GEARY COUNTY","KANSAS","665025460","Government codes: city or township government","new assistance action","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010032","","329400","","0","","329400","02/04/2010","02/01/2010","12/31/2010","project grant  (B)","action-by-action reporting","","","2023975","KANSAS","FORT RILEY","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","KANSAS","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE REALIGNMENT OF FORT RILEY, K"
"12.607","SAI NOT AVAILABLE","GREAT PLAINS DEVELOPMENT AUTHO","53450","OSWEGO","099","LABETTE COUNTY","KANSAS","673574952","Government codes: county government","new assistance action","02","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010036","","585931","","0","","585931","03/01/2010","01/01/2010","12/31/2010","project grant  (B)","action-by-action reporting","","","2053450","KANSAS","OSWEGO","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","KANSAS","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ASSISTANCE TO MITIGATE THE MAY 2005 DEPARTMENT OF DEFENSE "BASE CLOSURE A"
"12.607","SAI NOT AVAILABLE","ADJUTANT GENERAL'S DEPARTMENT,","12775","CHENEY","173","SEDGWICK COUNTY","KANSAS","666111220","Private: all other","funding adjustment to completed project","04","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900810024   0000","-","8457","","0","-","8457","01/26/2010","01/01/2008","12/31/2010","project grant  (B)","action-by-action reporting","","","2012775","KANSAS","CHENEY","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","KANSAS","BASE CLOSURE (CL) TO EVALUATE THE STATE OF KANSAS' NEEDS AND CAPABILITIES TO ASSIST LOCAL EFFORTS TO MITIGATE THE IMPACTS ARISING FROM THE SEPTEMBER"
"12.800","SAI NOT AVAILABLE","KANSAS STATE UNIVERSITY","44250","MANHATTAN","161","RILEY COUNTY","KANSAS","665061100","Government codes: State controlled institutions of higher education","revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction - amount of the <u>change</u> in funding)","02","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","FA95500910451   0001","","49357","","0","","49357","01/13/2010","12/01/2009","11/30/2010","project grant  (B)","action-by-action reporting","","","2044250","KANSAS","MANHATTAN","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","KANSAS","TAS::97 0400::TAS "STRUCTURE AND OPTICAL PROPERTIES OF NOBLE METAL NANOPARTICLES""
"12.607","SAI NOT AVAILABLE","TOWN OF BRUNSWICK","08430","BRUNSWICK TOWN","005","CUMBERLAND COUNTY","MAINE","040111510","Government codes: city or township government","funding adjustment to completed project","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900710051   0000","-","29848","","0","-","29848","03/12/2010","06/01/2005","03/31/2010","project grant  (B)","action-by-action reporting","","","2308430","MAINE","BRUNSWICK TOWN","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","MAINE","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ASSISTANCE TO MITIGATE THE RECOMMENDATIONS OF THE 2005 DEFENSE BASE CLOSU"
"12.607","SAI NOT AVAILABLE","TOWN OF TOPSHAM","76960","TOPSHAM TOWN","023","SAGADAHOC COUNTY","MAINE","040861468","Government codes: city or township government","funding adjustment to completed project","01","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900710048   0000","-","27695","","0","-","27695","03/02/2010","06/01/2005","12/31/2010","project grant  (B)","action-by-action reporting","","","2376960","MAINE","TOPSHAM TOWN","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","MAINE","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE CLOSURE OF NAVAL AIR STATION (NA"
"12.607","SAI NOT AVAILABLE","COUNTY OF HARFORD","00175","ABERDEEN PROVING","025","HARFORD COUNTY","MARYLAND","210143820","Government codes: county government","new assistance action","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010025","","451287","","0","","451287","01/19/2010","01/01/2010","12/31/2010","project grant  (B)","action-by-action reporting","","","2400175","MARYLAND","ABERDEEN PROVING","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","MARYLAND","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE REALIGNMENT OF ABERDEEN PROV"
"12.607","SAI NOT AVAILABLE","MONTGOMERY, COUNTY OF","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208502540","Government codes: county government","funding adjustment to completed project","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900810052   0000","-","5828","","0","-","5828","02/22/2010","04/01/2008","03/31/2010","project grant  (B)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","MARYLAND","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE REALIGNMENT OF NATIONAL NAVA"
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF MARYLAND","18750","COLLEGE PARK","033","PRINCE GEORGE'S","MARYLAND","207425100","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","FA95500910037   0002","","433839","","0","","433839","03/15/2010","06/01/2010","05/31/2011","project grant  (B)","action-by-action reporting","","","2418750","MARYLAND","COLLEGE PARK","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","MARYLAND","TAS:57 3600::TAS "(DARPA) TOPOLOGICAL QUANTUM ENTANGLEMENT""
"12.910","SAI NOT AVAILABLE","UNIVERSITY OF MARYLAND","18750","COLLEGE PARK","033","PRINCE GEORGE'S","MARYLAND","207425100","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","W31P4Q0910013   0004","","567500","","0","","567500","02/10/2010","09/03/2009","05/31/2011","project grant  (B)","action-by-action reporting","","","2418750","MARYLAND","COLLEGE PARK","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","MARYLAND","ZENO-BASED OPTO-ELECTRONICS USING SEMICONDUCTOR QUANTUM DOTS COUPLED TO NANOCAVITIES"
"12.800","SAI NOT AVAILABLE","TRUSTEES OF TUFTS COLLEGE INC","62535","SOMERVILLE","017","MIDDLESEX COUNTY","MASSACHUSETTS","021555811","Private: private higher education","revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction - amount of the <u>change</u> in funding)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","FA95500910513   0002","","400000","","0","","400000","03/27/2010","03/01/2010","11/30/2011","project grant  (B)","action-by-action reporting","","","2562535","MASSACHUSETTS","SOMERVILLE","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","MASSACHUSETTS","TAS::97 3600::TAS"DYNAMIC CAMOUFLAGE MATERIALS BASED ON SILK-REFLECTION CHIMERAS" DATED 04 JAN 09; THE RESEARCH TERMS AND CONDITIONS, 1 JULY 2008""
"12.910","SAI NOT AVAILABLE","MASSACHUSETTS INSTITUTE OF TEC","11000","CAMBRIDGE","017","MIDDLESEX COUNTY","MASSACHUSETTS","021394301","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","W31P4Q1010005   0001","","754377","","0","","754377","03/03/2010","03/03/2010","07/31/2011","project grant  (B)","action-by-action reporting","","","2511000","MASSACHUSETTS","CAMBRIDGE","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","MASSACHUSETTS","CHIP-SCALE VACUUM MICRO PUMPS (CSVMP)"
"12.910","SAI NOT AVAILABLE","MASSACHUSETTS INSTITUTE OF TEC","11000","CAMBRIDGE","017","MIDDLESEX COUNTY","MASSACHUSETTS","021394301","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","W31P4Q0910007   0002","","301265","","0","","301265","03/03/2010","03/02/2009","09/30/2010","project grant  (B)","action-by-action reporting","","","2511000","MASSACHUSETTS","CAMBRIDGE","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","MASSACHUSETTS","HIGH POWERED PUMPED HEAT EXCHANGER (PHUMP)"
"12.910","SAI NOT AVAILABLE","MASSACHUSETTS INSTITUTE OF TEC","11000","CAMBRIDGE","017","MIDDLESEX COUNTY","MASSACHUSETTS","021394301","Government codes: State controlled institutions of higher education","revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction - amount of the <u>change</u> in funding)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","FA87500620189   0005","","132791","","0","","132791","01/06/2010","07/05/2006","06/30/2010","cooperative agreement  (B)","action-by-action reporting","","","2511000","MASSACHUSETTS","CAMBRIDGE","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","MASSACHUSETTS","COLLABORATIVE LEARNING FOR SECURITY & REPAIR IN APPLICATION COMMUNITIES"
"12.910","SAI NOT AVAILABLE","REGENTS OF THE UNIVERSITY OF M","03000","ANN ARBOR","161","WASHTENAW COUNTY","MICHIGAN","481091340","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","W31P4Q0910011   0001","","338287","","0","","338287","02/11/2010","08/24/2009","12/24/2010","project grant  (B)","action-by-action reporting","","","2603000","MICHIGAN","ANN ARBOR","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","MICHIGAN","MULTI-STAGE VACUUM MICRO PUMP"
"12.607","SAI NOT AVAILABLE","JACKSON COUNTY PORT AUTHORITY","55360","PASCAGOULA","059","JACKSON COUNTY","MISSISSIPPI","395674212","Government codes: county government","funding adjustment to completed project","04","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900710023   0000","-","59225","","0","-","59225","01/12/2010","10/01/2006","03/31/2010","project grant  (B)","action-by-action reporting","","","2855360","MISSISSIPPI","PASCAGOULA","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","MISSISSIPPI","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE TO RESPONSE TO THE CLOSURE OF NAVAL STATION (NS) PA"
"12.607","SAI NOT AVAILABLE","JACKSON COUNTY PORT AUTHORITY","55360","PASCAGOULA","059","JACKSON COUNTY","MISSISSIPPI","395674212","Government codes: county government","funding adjustment to completed project","04","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900710085   0000","-","87139","","0","-","87139","01/12/2010","10/01/2006","03/31/2010","project grant  (B)","action-by-action reporting","","","2855360","MISSISSIPPI","PASCAGOULA","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","MISSISSIPPI","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE TO RESPONSE TO THE CLOSURE OF NAVAL STATION (NS) PA"
"12.610","SAI NOT AVAILABLE","OCEAN, COUNTY OF","73110","TOMS RIVER","029","OCEAN COUNTY","NEW JERSEY","087537605","Government codes: county government","funding adjustment to completed project","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900710071   0000","-","76","","0","-","76","01/26/2010","04/01/2007","03/31/2010","project grant  (B)","action-by-action reporting","","","3473110","NEW JERSEY","TOMS RIVER","COMMUNITY ECONOMIC ADJUSTMENT PLANNING ASSISTANCE FOR JOINT LAND USE STUDI","DOD-OFFICE OF THE SECRETARY OF DEFENSE","NEW JERSEY","ENCROACHMENT (EN) TO PROVIDE FINANCIAL AND TECHNICAL ASSISTANCE TO BURLINGTON AND OCEAN COUNTIES AND MUNICIPAL AND GOVERNMENT JURISDICTIONS THEREIN."
"12.910","SAI NOT AVAILABLE","STEVENS INSTITUTE OF TECHNOLOG","32250","HOBOKEN","017","HUDSON COUNTY","NEW JERSEY","070305906","Private: private higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","HR00110910008   0002","","186400","","0","","186400","01/22/2010","12/19/2008","12/18/2010","project grant  (B)","action-by-action reporting","","","3432250","NEW JERSEY","HOBOKEN","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","NEW JERSEY","QUANTUM ENTANGLEMENT SCIENCE AND TECHNOLOGY (QUEST) PROGRAM"
"12.910","SAI NOT AVAILABLE","SIEMENS CORPORATE RESEARCH, IN","60900","PRINCETON","021","MERCER COUNTY","NEW JERSEY","085406632","Private: profit organization","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","HR00110830004   0009","-","242372","","0","-","242372","03/31/2010","08/12/2008","08/31/2010","other reimbursable, contingent, intangible, or indirect financial assistance","action-by-action reporting","","","3460900","NEW JERSEY","PRINCETON","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","NEW JERSEY","DEEPER BLEEPER ACOUSTI COSGULSTION (DBAC)"
"12.910","SAI NOT AVAILABLE","RUTGERS, THE STATE UNIVERSITY","08515","BRUNSWICK ACRES","023","MIDDLESEX COUNTY","NEW JERSEY","089018552","Private: private higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","HR00110910009   0002","","434197","","0","","434197","01/22/2010","12/17/2008","12/16/2011","formula grant  (A)","action-by-action reporting","","","3408515","NEW JERSEY","BRUNSWICK ACRES","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","NEW JERSEY","QUANTUM ENTANGLEMENT SCIENCE AND TECHNOLOGY (QUEST) PROGRAM"
"12.910","SAI NOT AVAILABLE","CELGENE CORPORATION","71430","SUMMIT","039","UNION COUNTY","NEW JERSEY","070590705","Private: profit organization","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","FA95500810392   0004","","10061240","","0","","10061240","03/23/2010","04/01/2010","03/31/2011","project grant  (B)","action-by-action reporting","","","3471430","NEW JERSEY","SUMMIT","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","NEW JERSEY","TAS::97 3600::TAS"LARGE-SCALE HUMAN PLACENTA PROGENITOR CELL-DERIVED ERYTHROCYTE PRODUCTION - CONTINUOUS RED BLOOD CELL PRODUCTION","
"12.607","SAI NOT AVAILABLE","CITY OF PORTALES","59260","PORTALES","041","ROOSEVELT COUNTY","NEW MEXICO","881305902","Government codes: city or township government","new assistance action","03","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010038","","119100","","0","","119100","03/02/2010","02/01/2010","01/31/2011","project grant  (B)","action-by-action reporting","","","3559260","NEW MEXICO","PORTALES","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","NEW MEXICO","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE REALIGNMENT OF CANNON AIR FO"
"12.610","SAI NOT AVAILABLE","COUNTY OF CURRY","10750","CANNON AFB","009","CURRY COUNTY","NEW MEXICO","881016664","Government codes: county government","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","03","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010050   0002","","47601","","0","","47601","01/19/2010","04/01/2009","10/31/2010","project grant  (B)","action-by-action reporting","","","3510750","NEW MEXICO","CANNON AFB","COMMUNITY ECONOMIC ADJUSTMENT PLANNING ASSISTANCE FOR JOINT LAND USE STUDI","DOD-OFFICE OF THE SECRETARY OF DEFENSE","NEW MEXICO","ENCROACHMENT (EN) TO PROVIDE TECHNICAL AND FINANCIAL ASSISTANCE TO CANNON AIR FORCE BASE (AFB), CURRY COUNTY, ROOSEVELT COUNTY, CITY OF CLOVIS, CITY"
"12.607","SAI NOT AVAILABLE","COUNTY OF GRAND FORKS","32060","GRAND FORKS","035","GRAND FORKS COUNTY","NORTH DAKOTA","582014715","Government codes: county government","new assistance action","00","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010024","","144476","","0","","144476","01/14/2010","01/01/2010","12/31/2010","project grant  (B)","action-by-action reporting","","","3832060","NORTH DAKOTA","GRAND FORKS","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","NORTH DAKOTA","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ASSISTANCE TO MITIGATE THE MAY 2005 DEPARTMENT OF DEFENSE "BASE CLOSU"
"12.607","SAI NOT AVAILABLE","COUNTY OF GRAND FORKS","32060","GRAND FORKS","035","GRAND FORKS COUNTY","NORTH DAKOTA","582014715","Government codes: county government","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","00","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010024   0001","","24750","","0","","24750","03/02/2010","01/01/2010","12/31/2010","project grant  (B)","action-by-action reporting","","","3832060","NORTH DAKOTA","GRAND FORKS","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","NORTH DAKOTA","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ASSISTANCE TO MITIGATE THE MAY 2005 DEPARTMENT OF DEFENSE "BASE CLOSU"
